Provider Name,Address 1,Address 2,City,State,Zip,Public Phone,Latitude,Longitude,Geopoint,Last Report Date,Is PAP Site,Prescribing Services Available,Appointment URL,Home Delivery,Is ICATT Site,Has USG Product,Has Commercial Product,Has Paxlovid,Has Commercial Paxlovid,Has USG Paxlovid,Has Lagevrio,Has Commercial Lagevrio,Has USG Lagevrio,Has Veklury,Has Oseltamivir Generic,Has Oseltamivir Suspension,Has Oseltamivir Tamiflu,Has Baloxavir,Has Zanamivir,Has Peramivir,Grantee Code,Is Flu,Is COVID-19
CASEY COUNTY PHARMACY LLC,187 WOLFORD AVE,,LIBERTY,KY,42539-3018,,37.317633,-84.933018,POINT (-84.933018 37.317633),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
SHELDON'S EXPRESS PHARMACY #5,5575 SCOTTSVILLE RD,,BOWLING GREEN,KY,42104-7826,,36.919115,-86.408989,POINT (-86.408989 36.919115),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
HCA PHARMACY & MEDICAL EQUIPMENT,1113 W LEXINGTON,,WINCHESTER,KY,40391-1169,,38.00045,-84.197278,POINT (-84.197278 38.00045),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALMART PHARMACY 10-4118,545 CONESTOGA PKWY LOT 1,,SHEPHERDSVILLE,KY,40165-6666,,37.999945,-85.709263,POINT (-85.709263 37.999945),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
DIRECT MEDS OF KENTUCKY,146 SKYVIEW DR,,MT STERLING,KY,40353-1496,,38.040039,-83.937991,POINT (-83.937991 38.040039),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
B&B PHARMACY,1578 HIGHWAY 44 E UNIT 1,,SHEPHERDSVILLE,KY,40165-7172,,37.998886,-85.695349,POINT (-85.695349 37.998886),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
RX ALTERNATIVES,9813 MERIONETH DR.,,LOUISVILLE,KY,40299,,38.204678,-85.576068,POINT (-85.576068 38.204678),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #15561,501 CAPERTON DR,,RICHMOND,KY,40475-6508,,37.734273,-84.275704,POINT (-84.275704 37.734273),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
SHELBYVILLE PHARMACY,182 FRANKFORT RD,,SHELBYVILLE,KY,40065-9433,,38.208645,-85.204783,POINT (-85.204783 38.208645),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
WALMART PHARMACY 10-7290,6501 VETERANS MEMORIAL PKWY,,CRESTWOOD,KY,40014-8694,,38.33792,-85.47222,POINT (-85.47222 38.33792),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WM1,FALSE,TRUE
WOODFORD FAMILY PHARMACY,453 LEXINGTON RD,,VERSAILLES,KY,40383,,38.051757,-84.717054,POINT (-84.717054 38.051757),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
OSMAN PHARMACY,89 SECOND ST,,VANCEBURG,KY,41179-5439,,38.6012,-83.31629,POINT (-83.31629 38.6012),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
DIXIE PHARMACY,1311 RING RD STE 107,,ELIZABETHTOWN,KY,42701-8968,,37.724282,-85.892783,POINT (-85.892783 37.724282),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
RUWE FAMILY PHARMACY COVINGTON LTC,434 SCOTT ST,,COVINGTON,KY,41011-2342,,39.086385,-84.508904,POINT (-84.508904 39.086385),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
PRINCETON DRUG STORE,103 W MAIN ST,,PRINCETON,KY,42445-1546,,37.108646,-87.882514,POINT (-87.882514 37.108646),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
APOTHECARE PHARMACY OF ELIZABETHTOWN,1239 WOODLAND DR STE 102,SUITE 102,ELIZABETHTOWN,KY,42701-2770,,37.715465,-85.88707,POINT (-85.88707 37.715465),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"MED-SAVE LANCASTER, MEDICINE SHOPPE 2111",208 STANFORD ST,,LANCASTER,KY,40444-1237,,37.617628,-84.579386,POINT (-84.579386 37.617628),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
BAPTIST HEALTH RICHMOND PROFESSIONAL PHARMACY,793 EASTERN BYPASS,STE G-1,RICHMOND,KY,40475,,37.731138,-84.293251,POINT (-84.293251 37.731138),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
BAPTIST HEALTH SYSTEM KY & IN,4000 KRESGE WAY,,LOUISVILLE,KY,40207-4605,,38.237567,-85.639557,POINT (-85.639557 38.237567),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
GAP DRUG,233 PUMPHOUSE RD,,SOMERSET,KY,42503,,37.104162,-84.59033,POINT (-84.59033 37.104162),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
J&R PHARMACY,34 US HIGHWAY 68 E UNIT A,,BENTON,KY,42025,,36.860256,-88.350478,POINT (-88.350478 36.860256),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
JANE'S PHARMACY,950 MAIN ST,"SUITE 100,",MUNFORDVILLE,KY,42765-9435,,37.286101,-85.903305,POINT (-85.903305 37.286101),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
BOGLE STREET PHARMACY,311 BOGLE ST,,SOMERSET,KY,42503-2873,,37.082191,-84.621361,POINT (-84.621361 37.082191),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
RAPIDRX PHARMACY,2713 FORT CAMPBELL BLVD,,HOPKINSVILLE,KY,42240-4940,,36.840854,-87.483494,POINT (-87.483494 36.840854),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
APOTHECARE PHARMACY V,1016 N. MULBERRY ST.,,ELIZABETHTOWN,KY,42701,,37.709926,-85.838384,POINT (-85.838384 37.709926),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
GRAVES-GILBERT CLINIC,201 PARK STREET,,BOWLING GREEN,KY,42101-1759,,36.996463,-86.428567,POINT (-86.428567 36.996463),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CLINIC PHARMACY POWDERLY,2025 W EVERLY BROTHERS BLVD,,POWDERLY,KY,42367-5401,,37.239799,-87.15138,POINT (-87.15138 37.239799),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
TOWN AND COUNTRY PHARMACY,736 EAST MAIN STREET,,GLASGOW,KY,42141,,36.987336,-85.898965,POINT (-85.898965 36.987336),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WALGREENS #17497,1006 MAIN ST,,MUNFORDVILLE,KY,42765-9424,,37.28035,-85.897703,POINT (-85.897703 37.28035),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17145,1261 US HWY 27 N,,STANFORD,KY,40484-1406,,37.547258,-84.64785,POINT (-84.64785 37.547258),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #19672,4101 TATES CREEK CENTRE DRIVE,STE 156,LEXINGTON,KY,40517-3066,,37.971085,-84.498739,POINT (-84.498739 37.971085),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17172,978 NORTH MAIN STREET,,MONTICELLO,KY,42633-1902,,36.840955,-84.839146,POINT (-84.839146 36.840955),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17392,224 SOUTH MAIN STREET,,FRANKLIN,KY,42134-2116,,36.719284,-86.579003,POINT (-86.579003 36.719284),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17796,551 MAIN STREET NORTH,,MCKEE,KY,40447-9082,,37.429331,-84.006903,POINT (-84.006903 37.429331),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17956,201 SOUTH MAIN STREET,,GREENVILLE,KY,42345-1507,,37.198477,-87.178605,POINT (-87.178605 37.198477),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #19331,1921 WEST PARRISH AVENUE,,OWENSBORO,KY,42301-3542,,37.759458,-87.13438,POINT (-87.13438 37.759458),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #19765,385 OLD GALLATIN ROAD,,SCOTTSVILLE,KY,42164-8667,,36.750543,-86.195396,POINT (-86.195396 36.750543),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #19356,933 BLACKBURN AVENUE,,ASHLAND,KY,41101-4503,,38.466178,-82.658738,POINT (-82.658738 38.466178),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17163,878 EAST HIGH STREET,,LEXINGTON,KY,40502-2135,,38.028191,-84.490698,POINT (-84.490698 38.028191),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17950,1000 BYPASS SOUTH,,LAWRENCEBURG,KY,40342-8033,,38.031776,-84.912806,POINT (-84.912806 38.031776),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17946,3813 DYLAN PLACE,,LEXINGTON,KY,40514-1062,,37.981772,-84.55117,POINT (-84.55117 37.981772),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17474,308 SOUTH MAYO TRAIL,,PAINTSVILLE,KY,41240-1247,,37.821628,-82.818468,POINT (-82.818468 37.821628),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17404,10 CHARBY HOLLOW ROAD,,MARTIN,KY,41649-7814,,37.559808,-82.759886,POINT (-82.759886 37.559808),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17366,1160 US HIGHWAY 68,,MAYSVILLE,KY,41056-1626,,38.637908,-83.78588,POINT (-83.78588 38.637908),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
WALGREENS #17374,525 PRESTONBURG ST,,WEST LIBERTY,KY,41472-1135,,37.921596,-83.248577,POINT (-83.248577 37.921596),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,WG1,FALSE,TRUE
ST. MATTHEWS SPECIALTY PHARMACY,200 N HURSTBOURNE,STE 176,LOUISVILLE,KY,40222,,38.24984,-85.580288,POINT (-85.580288 38.24984),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
CYNTHIANA HOMETOWN PHARMACY,1134 US HIGHWAY 27 S,,CYNTHIANA,KY,41031-7570,,38.37648,-84.313301,POINT (-84.313301 38.37648),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
APPALACHIAN DRUG,9613 MILLARD HIGHWAY,,PIKEVILLE,KY,41501,,37.370181,-82.421587,POINT (-82.421587 37.370181),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ARH SPECIALTY PHARMACY,200 MEDICAL CENTER DRIVE,SUITE A,HAZARD,KY,41701,,37.278026,-83.228128,POINT (-83.228128 37.278026),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MED-SAVE BOYD,12544 US RT 60,,ASHLAND,KY,41102,,38.399434,-82.711751,POINT (-82.711751 38.399434),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
MAIN STREET PHARMACY,289 MAIN ST,,CADIZ,KY,42211-9151,,36.867099,-87.819065,POINT (-87.819065 36.867099),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
RAM PHARMACY,719 GREENUP AVE,,RACELAND,KY,41169-1166,,38.542019,-82.728382,POINT (-82.728382 38.542019),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CP1,FALSE,TRUE
HOMETOWN PHARMACY,325 E BROADWAY ST,,CAMPBELLSVILLE,KY,42718-2003,,37.343345,-85.342583,POINT (-85.342583 37.343345),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
CRUME DRUG STORE,111 W FLAGET ST,,BARDSTOWN,KY,40004-1422,,37.810516,-85.467146,POINT (-85.467146 37.810516),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
TAYLOR DRUG STORE,308 PINE ST,,PINEVILLE,KY,40977-1735,,36.759896,-83.695865,POINT (-83.695865 36.759896),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
EXPRESS CARE PHARMACY LLC,359 OLD US HIGHWAY 421,,MANCHESTER,KY,40962-7538,,37.11744,-83.76108,POINT (-83.76108 37.11744),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
"LIFEWELL RX PHARMACY,LLC",2200 BUECHEL AVE STE 104,,LOUISVILLE,KY,40218-2664,,38.191675,-85.645313,POINT (-85.645313 38.191675),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ST. ELIZABETH HEALTHCARE SPECIALTY PHARMACY,850 THOMAS MORE PKWY,,EDGEWOOD,KY,41017-3437,,39.00946,-84.554753,POINT (-84.554753 39.00946),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
GRACE HEALTH PHARMACY-MOUNTAIN VIEW,272 LONDON MOUNTAIN VIEW DR STE 2,,LONDON,KY,40741-6601,,37.152427,-84.119072,POINT (-84.119072 37.152427),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
JAY'S PHARMACY,400 S HIGHWAY 27,,SOMERSET,KY,42501,,37.088503,-84.615835,POINT (-84.615835 37.088503),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GN1,FALSE,TRUE
TOMPKINSVILLE DRUG CO,1513 EDMONTON RD,,TOMPKINSVILLE,KY,42167-9402,,36.722,-85.68805,POINT (-85.68805 36.722),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
U OF L HEALTH - PEACE PHARMACY- LONG ACTING INJECTION CLINIC,2020 NEWBURG RD,,LOUISVILLE,KY,40205-1803,,38.21728,-85.709844,POINT (-85.709844 38.21728),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
BAPTIST HEALTH LAGRANGE RETAIL PHARMACY,1025 NEW MOODY LN,,LAGRANGE,KY,40031-9154,,38.394727,-85.372569,POINT (-85.372569 38.394727),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,MS1,FALSE,TRUE
SOUTH DIXIE PHARMACY LTC,12134 S DIXIE HWY,,SONORA,KY,42776-9739,,37.522725,-85.879124,POINT (-85.879124 37.522725),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GM1,FALSE,TRUE
BAPTIST HEALTH COMMUNITY PHARMACY,913 NORTH DIXIE,,ELIZABETHTOWN,KY,42701,,37.711266,-85.874921,POINT (-85.874921 37.711266),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
B&B PHARMACY,126 SHADOWMEADE LN UNIT 2,,MOUNT WASHINGTON,KY,40047-6277,,38.0592,-85.542267,POINT (-85.542267 38.0592),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
WEST TOWNE PHARMACY,2755 WEST PARK DR,,PADUCAH,KY,42001,,37.071698,-88.698472,POINT (-88.698472 37.071698),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ARH RETAIL PHARMACY,4845 KY ROUTE 321,,PRESTONSBURG,KY,41653-9113,,37.729622,-82.765957,POINT (-82.765957 37.729622),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
ST. MATTHEWS PHARMACY,181 VILLAGE LN STE 2,,HAZARD,KY,41701-8581,,37.280815,-83.230136,POINT (-83.230136 37.280815),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
NORTH CENTURY PHARMACY LTC,3058 CAMPBELLSVILLE RD,,COLUMBIA,KY,42728-9511,,37.1437,-85.302384,POINT (-85.302384 37.1437),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,GM1,FALSE,TRUE
EASTRIDGE-PHELPS PHARMACY,500 N BYPASS,,CAMPBELLSVILLE,KY,42718,,37.348896,-85.35719,POINT (-85.35719 37.348896),12/6/2024 0:00,TRUE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE
